noun,adj,turker_judgment,wiki_similarity,ldp_similarity
night,purple,2.0,0.3932151198387146,-0.07993397116661072
pillow,purple,2.3333333333333335,0.4078242778778076,0.38863080739974976
suit,purple,2.5,0.4064706265926361,0.3200944662094116
frog,green,6.333333333333333,0.3837239444255829,0.5430029630661011
dog,green,1.25,0.3216717839241028,0.22924941778182983
guy,green,1.0,0.37043341994285583,0.2137916535139084
ball,green,3.0,0.39973515272140503,0.32349643111228943
star,green,3.0,0.3687962293624878,0.6333538293838501
circle,green,3.0,0.3913766145706177,0.5714812278747559
button,green,2.3333333333333335,0.4259820282459259,0.38598835468292236
box,green,2.75,0.4114457368850708,0.24927175045013428
cup,green,3.75,0.3782747685909271,0.3363940417766571
field,green,5.25,0.43836838006973267,0.006337331607937813
fish,green,2.5,0.3965100944042206,0.48721033334732056
hoop,green,2.25,0.330949068069458,0.22174063324928284
lego,green,3.0,0.31172582507133484,0.32836154103279114
balloon,green,3.0,0.33690112829208374,0.5066399574279785
bear,green,2.0,0.33483800292015076,0.1882985532283783
bird,green,2.75,0.3685595393180847,0.2686067819595337
car,green,3.5,0.41261884570121765,0.34206143021583557
cat,green,1.6666666666666667,0.32319411635398865,0.2171185165643692
chair,green,2.75,0.31084194779396057,0.12600676715373993
crayon,green,4.0,0.399880975484848,0.6330026984214783
dot,green,3.25,0.4301375150680542,0.5447337031364441
goldfish,green,1.5,0.3185812532901764,0.28065523505210876
hat,green,2.75,0.4110918641090393,0.307810515165329
horse,green,1.0,0.35846713185310364,0.29947131872177124
leaf,green,5.25,0.4768962860107422,0.48536017537117004
orange,green,2.25,0.725739598274231,0.7423889636993408
pea,green,5.5,0.4304458498954773,0.10102009773254395
pepper,green,3.3333333333333335,0.40108221769332886,0.5641161203384399
sheep,green,1.25,0.3867802619934082,0.4029739499092102
square,green,3.0,0.44524911046028137,0.6742262840270996
sun,green,1.25,0.4502280354499817,0.3614289164543152
triangle,green,3.25,0.42846718430519104,0.6671476364135742
egg,green,1.25,0.3712449371814728,0.35066279768943787
ham,green,1.75,0.306861937046051,0.6023222208023071
tree,green,5.333333333333333,0.38754770159721375,0.2158028930425644
apple,green,3.75,0.40887901186943054,0.32642295956611633
block,green,2.5,0.3369462788105011,0.6548147201538086
noodle,green,2.0,0.328592449426651,0.2348903864622116
bean,green,4.0,0.4517054557800293,0.4762505292892456
giraffe,green,1.0,0.31311455368995667,0.46719345450401306
grasshopper,green,5.25,0.34501591324806213,0.17203234136104584
picture,green,3.0,0.37494516372680664,0.22079682350158691
shoe,green,2.0,0.3532819449901581,0.2754318118095398
train,green,2.5,0.315535306930542,0.22247987985610962
tummy,green,1.5,0.2717968821525574,0.05681118741631508
grass,green,6.5,0.5283897519111633,0.3930220603942871
light,green,2.25,0.5287735462188721,0.45905041694641113
color,green,4.0,0.5697365403175354,0.5129062533378601
money,green,6.5,0.36042287945747375,0.25846073031425476
book,green,2.75,0.35681816935539246,0.09111703187227249
monkey,green,1.2,0.36901357769966125,0.20917896926403046
animal,green,2.75,0.36838701367378235,0.25117313861846924
baby,green,1.0,0.38253864645957947,0.03863697871565819
bow,green,2.75,0.3578658103942871,0.28496938943862915
broccoli,green,6.25,0.4279560148715973,0.40057092905044556
bubble,green,2.6666666666666665,0.3768469989299774,0.2951779365539551
bus,green,2.5,0.3520427644252777,0.11797132343053818
coat,green,3.25,0.41923677921295166,0.22929196059703827
eye,green,3.0,0.39533141255378723,0.29563191533088684
flag,green,3.0,0.45905745029449463,0.47842416167259216
glove,green,3.5,0.3515265882015228,0.1384575515985489
grape,green,4.25,0.40226152539253235,0.42079365253448486
jacket,green,3.0,0.4456246793270111,0.19662393629550934
leave,green,5.0,0.28427451848983765,-0.036225512623786926
leg,green,1.25,0.3140830397605896,0.15259119868278503
mark,green,3.4,0.39932873845100403,0.18574143946170807
moon,green,1.0,0.44578030705451965,0.3912980258464813
mouth,green,1.5,0.31545916199684143,0.09993647038936615
oatmeal,green,1.3333333333333333,0.3789667785167694,0.30030930042266846
plant,green,6.0,0.383838415145874,0.37630072236061096
pot,green,2.75,0.35170504450798035,0.39774152636528015
puzzle,green,3.0,0.2920008599758148,0.26281797885894775
rain,green,2.3333333333333335,0.37458452582359314,0.24167171120643616
shovel,green,2.5,0.31986406445503235,0.4663674533367157
strawberry,green,2.25,0.47465553879737854,0.42630454897880554
sunshine,green,1.0,0.42096537351608276,0.22937028110027313
tea,green,4.5,0.46769896149635315,0.23421388864517212
telephone,green,2.25,0.3025292158126831,0.14811591804027557
tie,green,2.75,0.3663724660873413,0.11601881682872772
top,green,2.75,0.41499802470207214,0.39048245549201965
turtle,green,4.0,0.4293619990348816,0.5667874217033386
vacuum,green,2.75,0.2911188304424286,0.04330434650182724
wagon,green,2.6,0.3370475471019745,0.3568003475666046
watch,green,2.0,0.3349398970603943,-0.10652579367160797
water,green,2.75,0.4863404929637909,0.24959662556648254
boat,green,3.0,0.3508748710155487,0.3917470872402191
cactus,green,5.75,0.3554261028766632,0.22166754305362701
moose,green,1.25,0.30015799403190613,0.34744223952293396
nose,green,1.0,0.34774646162986755,0.180381178855896
plate,green,3.0,0.3675021529197693,0.30988410115242004
bead,green,3.0,0.3287823498249054,0.39237096905708313
bucket,green,2.75,0.37173306941986084,0.3154100179672241
diamond,green,1.6666666666666667,0.36652642488479614,0.534428060054779
elbow,green,1.25,0.3090316355228424,0.19146977365016937
fall,green,2.25,0.2900034189224243,0.006997890770435333
flower,green,2.5,0.42653515934944153,0.5590198040008545
hand,green,1.75,0.3919278681278229,0.18540240824222565
heart,green,1.5,0.38597795367240906,0.23662711679935455
octopus,green,2.5,0.341484010219574,0.4132172763347626
potty,green,3.5,0.2699439823627472,0.15820279717445374
rug,green,4.0,0.25226882100105286,0.06425841152667999
wall,green,3.25,0.39835041761398315,0.1910192370414734
banana,green,3.75,0.4254050552845001,0.3579837381839752
chip,green,2.5,0.417879581451416,0.3314827084541321
door,green,3.0,0.34058713912963867,0.10143399238586426
shirt,green,3.0,0.4638897776603699,0.22922837734222412
bath,green,2.5,0.28078481554985046,0.11581597477197647
bib,green,2.5,0.3520069718360901,0.23877376317977905
bulb,green,2.25,0.36816641688346863,0.35956647992134094
cake,green,2.75,0.3756670653820038,0.2911706268787384
candle,green,2.75,0.3460124433040619,0.29535213112831116
carrot,green,1.5,0.4289238154888153,0.38470152020454407
earth,green,4.75,0.4325050115585327,0.2661527693271637
hair,green,2.5,0.42217734456062317,0.07371728867292404
mud,green,2.0,0.40518316626548767,0.17362254858016968
parachute,green,2.75,0.30131474137306213,0.013792341575026512
sock,green,2.5,0.35689017176628113,0.14099714159965515
yogurt,green,2.0,0.34419938921928406,0.2816812992095947
rectangle,green,2.75,0.4569030702114105,0.4772566258907318
snake,green,3.5,0.3817668557167053,0.3622627854347229
mountain,green,4.5,0.4214707314968109,0.21362096071243286
popsicle,green,3.25,0.33033236861228943,0.3313828408718109
bowl,green,3.0,0.32210737466812134,0.3381684124469757
truck,green,3.0,0.4034176766872406,0.1717761904001236
boot,green,2.75,0.3460712134838104,0.31005463004112244
bridge,green,2.2,0.33264124393463135,0.2797984182834625
chocolate,green,1.75,0.428666889667511,0.40845024585723877
dragon,green,4.75,0.44341057538986206,0.4220127761363983
eagle,green,1.0,0.3760651648044586,0.14174401760101318
garbage,green,2.25,0.3419076204299927,0.22549083828926086
head,green,1.25,0.3559836149215698,0.12860339879989624
helmet,green,3.0,0.34907403588294983,0.19790518283843994
kitty,green,1.0,0.338746041059494,0.20797047019004822
land,green,5.0,0.41379034519195557,0.24348603188991547
lime,green,6.333333333333333,0.5311720967292786,0.14150282740592957
peanut,green,1.25,0.301588773727417,0.3256058096885681
pipe,green,2.75,0.36805078387260437,0.3510149121284485
puppy,green,1.0,0.32087910175323486,0.2441382259130478
snow,green,1.25,0.3715099096298218,0.3503686487674713
squirrel,green,1.0,0.4080868363380432,0.27490225434303284
stem,green,5.333333333333333,0.3527698218822479,0.4835331439971924
stroller,green,3.0,0.20695370435714722,0.1926203817129135
suit,green,2.3333333333333335,0.357202410697937,0.25610145926475525
soup,green,3.0,0.3742198348045349,0.32556357979774475
foot,green,2.25,0.3905615508556366,0.20981313288211823
pig,green,1.25,0.4101394712924957,0.27763253450393677
finger,green,1.5,0.3272955119609833,0.22888050973415375
slide,green,2.5,0.2666473388671875,0.18917681276798248
airplane,green,2.0,0.2700220048427582,0.29619401693344116
cap,green,3.25,0.410678893327713,0.4867299199104309
cheese,green,2.0,0.42768776416778564,0.43133416771888733
cookie,green,2.25,0.28104621171951294,0.3849600851535797
cow,green,1.75,0.3951875865459442,0.2907472550868988
fire,green,1.75,0.33873578906059265,0.31417521834373474
goose,green,1.5,0.37570446729660034,0.04983878135681152
gum,green,3.0,0.3448251783847809,0.342971533536911
jungle,green,4.75,0.3371560275554657,0.19682462513446808
knife,green,3.5,0.31074967980384827,0.4071178138256073
ocean,green,2.75,0.4216770827770233,0.39860790967941284
tail,green,2.0,0.37036603689193726,0.365648478269577
thumb,green,2.5,0.321354478597641,0.12172403931617737
tube,green,3.5,0.3353961110115051,0.18189877271652222
ear,green,1.25,0.31377875804901123,0.16892337799072266
swing,green,3.25,0.33415088057518005,0.10648518055677414
track,green,4.25,0.3122173547744751,0.33840981125831604
alligator,green,4.75,0.33654892444610596,0.204850971698761
beard,green,1.5,0.3905363976955414,0.3597300946712494
bed,green,2.0,0.3348349630832672,-0.03295839950442314
camera,green,1.75,0.32838255167007446,0.0004364314954727888
paint,green,3.0,0.3946203589439392,0.3348691463470459
stool,green,2.25,0.2658259868621826,0.1345476657152176
vegetable,green,4.333333333333333,0.4594903886318207,0.3012208938598633
park,green,4.666666666666667,0.38452625274658203,0.08029032498598099
person,green,1.0,0.2799059748649597,0.4012009799480438
tomato,green,3.75,0.4755248725414276,0.4967244267463684
body,green,1.5,0.33428260684013367,0.2769472599029541
cinnamon,green,1.25,0.3850647509098053,0.40962764620780945
dish,green,2.0,0.3408749997615814,0.16571129858493805
laundry,green,1.75,0.3552706837654114,0.034150686115026474
pony,green,1.5,0.3855443298816681,0.24575790762901306
scooter,green,2.5,0.31893759965896606,0.16064955294132233
stripe,green,2.5,0.48042646050453186,0.4725647270679474
wing,green,1.75,0.3865227699279785,0.3300060033798218
frosting,green,2.75,0.27533087134361267,0.4032246172428131
ring,green,2.25,0.3799058198928833,0.26381856203079224
pumpkin,green,2.25,0.41693469882011414,0.28250131011009216
bone,green,1.25,0.3354591727256775,0.3641570806503296
cantaloupe,green,4.25,0.2985726594924927,0.3488680124282837
dinosaur,green,5.25,0.36778879165649414,0.43860700726509094
game,green,1.75,0.36422815918922424,0.05705214664340019
knight,green,2.0,0.3459758460521698,0.3402622938156128
melon,green,5.25,0.341780424118042,0.23159171640872955
page,green,2.2,0.19080784916877747,0.2720298171043396
sugar,green,2.0,0.35085994005203247,0.5114017724990845
table,green,2.5,0.3858022689819336,0.1784886121749878
shell,green,1.25,0.3694176971912384,0.33328765630722046
honey,green,1.25,0.3716910779476166,0.07727386802434921
key,green,2.25,0.41466495394706726,0.3869050443172455
road,green,2.0,0.42232945561408997,0.26776692271232605
roof,green,2.25,0.4239824116230011,0.2610490322113037
card,green,3.3333333333333335,0.49386775493621826,0.26245006918907166
board,green,2.0,0.318599134683609,0.26097095012664795
chest,green,2.75,0.3507472276687622,0.2818155288696289
tooth,green,1.25,0.3637842833995819,0.10321880877017975
arm,green,2.25,0.31085509061813354,0.09086605161428452
belt,green,2.75,0.43826737999916077,0.18234772980213165
blanket,green,3.25,0.33049267530441284,0.2752855122089386
candy,green,2.75,0.34799841046333313,0.3372710645198822
deck,green,3.25,0.3448479175567627,0.1779865026473999
lawn,green,5.0,0.42740869522094727,-0.043262407183647156
pillow,green,2.6666666666666665,0.31644323468208313,0.34382766485214233
pine,green,5.5,0.4426024556159973,0.23224399983882904
pocket,green,2.5,0.3836795389652252,0.1767037808895111
sandal,green,3.0,0.31955650448799133,0.12439828366041183
triceratops,green,3.75,0.28408282995224,0.03669087216258049
duck,yellow,5.0,0.38029009103775024,0.48846232891082764
circle,yellow,4.0,0.41023388504981995,0.5941126346588135
sun,yellow,6.75,0.45917758345603943,0.4385368227958679
balloon,yellow,3.5,0.4086766242980957,0.557927668094635
cow,yellow,1.0,0.3958991467952728,0.41671222448349
triangle,yellow,2.75,0.4712236225605011,0.7033054828643799
truck,yellow,2.5,0.4531817138195038,0.16617220640182495
ball,yellow,3.0,0.43712547421455383,0.31327036023139954
banana,yellow,5.75,0.45561787486076355,0.3133237361907959
block,yellow,2.75,0.3645111620426178,0.7182707190513611
bus,yellow,4.5,0.41342997550964355,0.11580614000558853
cup,yellow,3.0,0.38335120677948,0.3380352258682251
school,yellow,2.5,0.38029351830482483,-0.061975859105587006
star,yellow,4.25,0.4212290644645691,0.6991704702377319
bear,yellow,2.25,0.35331475734710693,0.28251558542251587
bird,yellow,3.0,0.4017338454723358,0.36327826976776123
blanket,yellow,3.0,0.4098576009273529,0.34057602286338806
boot,yellow,3.25,0.3867032527923584,0.3931579291820526
cat,yellow,3.0,0.3962731659412384,0.32208970189094543
duckling,yellow,5.5,0.2863594591617584,0.23889099061489105
frog,yellow,2.5,0.3769242763519287,0.549955427646637
goldfish,yellow,4.333333333333333,0.3409773111343384,0.24794462323188782
guy,yellow,2.0,0.33883988857269287,0.19754154980182648
honey,yellow,4.25,0.3998787999153137,0.03540123254060745
horse,yellow,1.3333333333333333,0.39543482661247253,0.36715179681777954
lemon,yellow,5.75,0.5102632641792297,0.36932164430618286
lid,yellow,2.5,0.35241806507110596,0.43276503682136536
page,yellow,3.0,0.20391422510147095,0.2738061845302582
pie,yellow,2.75,0.36193960905075073,0.2167351245880127
sheep,yellow,1.5,0.4010349214076996,0.46618297696113586
book,yellow,3.0,0.37656664848327637,0.12707525491714478
chick,yellow,5.75,0.3695858418941498,0.2291150838136673
crayon,yellow,3.25,0.48316091299057007,0.6618921160697937
key,yellow,2.25,0.39263424277305603,0.463920533657074
car,yellow,2.25,0.4275946021080017,0.36099773645401
fish,yellow,3.25,0.3854050040245056,0.4826922118663788
collar,yellow,3.25,0.4587100148200989,0.34016987681388855
flower,yellow,3.0,0.4670049548149109,0.6476949453353882
hat,yellow,4.0,0.4334147274494171,0.35823601484298706
leaf,yellow,4.5,0.4641302525997162,0.5285227298736572
puppy,yellow,1.75,0.35748350620269775,0.2785974442958832
bee,yellow,5.5,0.3648407459259033,0.35614678263664246
bunny,yellow,2.0,0.32594022154808044,0.3743743300437927
cap,yellow,3.0,0.4256494641304016,0.5105324983596802
couch,yellow,2.75,0.32267627120018005,0.16067540645599365
dog,yellow,2.5,0.41343632340431213,0.25728729367256165
floor,yellow,2.25,0.3298359811306,0.15526004135608673
lemonade,yellow,5.6,0.34353917837142944,0.2547112703323364
line,yellow,3.5,0.47453573346138,0.2569947838783264
phone,yellow,3.0,0.3672257959842682,0.06660054624080658
sailboat,yellow,2.75,0.30163994431495667,0.08305348455905914
sand,yellow,4.2,0.45523473620414734,0.2757667005062103
water,yellow,2.75,0.43338194489479065,0.19097404181957245
leave,yellow,3.0,0.3068116009235382,0.005279477220028639
cross,yellow,2.6,0.4400089383125305,0.059941697865724564
grass,yellow,3.25,0.468869686126709,0.35462653636932373
box,yellow,3.0,0.4884834885597229,0.225879967212677
fuzz,yellow,3.4,0.3724614679813385,0.16989178955554962
leg,yellow,1.75,0.3502301871776581,0.2432570457458496
light,yellow,3.6666666666666665,0.5119743943214417,0.44018521904945374
pen,yellow,3.25,0.40586715936660767,0.4420969486236572
pot,yellow,2.75,0.3459387719631195,0.3738574683666229
shirt,yellow,3.5,0.4831770658493042,0.22673773765563965
arm,yellow,2.0,0.31368088722229004,0.1634562462568283
bag,yellow,2.5,0.43285876512527466,0.13257552683353424
bib,yellow,4.25,0.4558669328689575,0.28864896297454834
bowl,yellow,3.0,0.32620999217033386,0.3260161876678467
chalk,yellow,3.5,0.4017864465713501,0.4926873445510864
coral,yellow,2.75,0.41094136238098145,0.29963573813438416
dress,yellow,3.25,0.4193056523799896,0.1955970972776413
eye,yellow,2.75,0.41860324144363403,0.3226020932197571
flag,yellow,4.5,0.49065226316452026,0.5375666618347168
moon,yellow,3.25,0.42758703231811523,0.48109543323516846
mustache,yellow,2.0,0.3646627366542816,0.3582878112792969
nose,yellow,1.75,0.4265784025192261,0.21998029947280884
pepper,yellow,3.0,0.42380964756011963,0.5255352258682251
stripe,yellow,4.0,0.53497314453125,0.5173173546791077
turtle,yellow,1.5,0.40719953179359436,0.6336022019386292
van,yellow,2.5,0.40709829330444336,0.38629743456840515
coat,yellow,2.3333333333333335,0.45327454805374146,0.25731438398361206
boat,yellow,3.0,0.3778732120990753,0.41731324791908264
bow,yellow,2.75,0.36980241537094116,0.2994505763053894
shoe,yellow,2.25,0.3734839856624603,0.31965509057044983
wheel,yellow,2.0,0.3951028287410736,0.514118492603302
airplane,yellow,3.0,0.33626788854599,0.2590257525444031
cab,yellow,5.75,0.4209194481372833,0.29293009638786316
chair,yellow,3.25,0.346606582403183,0.1447187066078186
chicken,yellow,3.6666666666666665,0.4577869772911072,0.33689507842063904
crib,yellow,2.6666666666666665,0.2890876233577728,0.06565302610397339
curtain,yellow,2.5,0.3725835978984833,0.2913784086704254
fence,yellow,3.0,0.3332020938396454,0.3540835380554199
gate,yellow,2.6666666666666665,0.31356555223464966,0.21116748452186584
letter,yellow,2.25,0.4287398159503937,0.3406425416469574
lion,yellow,5.0,0.3941957354545593,0.40209174156188965
pizza,yellow,2.0,0.34400108456611633,0.2145501971244812
plate,yellow,3.25,0.3775472044944763,0.3053955137729645
ribbon,yellow,4.0,0.4707431197166443,0.5012125372886658
table,yellow,2.25,0.40577733516693115,0.15670663118362427
wagon,yellow,3.0,0.39963558316230774,0.3602443039417267
noodle,yellow,3.75,0.3486892879009247,0.23509547114372253
juice,yellow,2.5,0.44494324922561646,0.2758506238460541
scarf,yellow,3.0,0.4406457841396332,0.43249595165252686
baby,yellow,1.25,0.40732529759407043,0.0943705290555954
bucket,yellow,3.0,0.4053735136985779,0.30396538972854614
diamond,yellow,3.0,0.41774147748947144,0.5906293988227844
hair,yellow,2.75,0.45486384630203247,0.12345041334629059
horn,yellow,2.0,0.366685688495636,0.3359460234642029
house,yellow,2.75,0.3904687166213989,-0.005852303002029657
picture,yellow,2.75,0.4336518347263336,0.2665664553642273
piece,yellow,2.75,0.36999961733818054,0.3738740384578705
spider,yellow,2.5,0.4223287105560303,0.306159645318985
tongue,yellow,1.75,0.38519009947776794,0.2672524154186249
tooth,yellow,3.75,0.38289761543273926,0.14666970074176788
peach,yellow,3.5,0.5426332950592041,0.39322638511657715
brush,yellow,2.75,0.3712933361530304,0.03245829418301582
bin,yellow,2.6666666666666665,0.35721638798713684,0.3822126090526581
bubble,yellow,1.75,0.40011274814605713,0.2333567887544632
milk,yellow,1.5,0.3879830241203308,0.2159164398908615
mountain,yellow,1.5,0.4175128936767578,0.2652911841869354
tower,yellow,2.75,0.36691969633102417,0.25002536177635193
apple,yellow,4.0,0.40991249680519104,0.2549551725387573
bread,yellow,3.25,0.3410475254058838,0.26928094029426575
broom,yellow,3.5,0.38346898555755615,0.36828434467315674
cheese,yellow,4.5,0.40961194038391113,0.3712228238582611
crust,yellow,3.25,0.3277652859687805,0.23221838474273682
dish,yellow,3.0,0.3880549371242523,0.19519005715847015
egg,yellow,2.75,0.3978957235813141,0.3355083465576172
lizard,yellow,2.75,0.36143213510513306,0.2530810832977295
paper,yellow,2.75,0.42162391543388367,0.3779039978981018
parrot,yellow,3.0,0.3932895362377167,0.26345595717430115
towel,yellow,3.5,0.4083109200000763,0.2861824631690979
clay,yellow,3.5,0.42857569456100464,0.3583126664161682
dot,yellow,2.25,0.4164249300956726,0.5642675161361694
sunset,yellow,4.0,0.3982242941856384,0.114895761013031
arrow,yellow,2.25,0.45186787843704224,0.4667350649833679
beetle,yellow,2.5,0.3640989363193512,0.24100728332996368
cake,yellow,4.0,0.39584603905677795,0.31791386008262634
card,yellow,2.25,0.539340615272522,0.31672582030296326
cement,yellow,2.25,0.3295472264289856,0.2974860370159149
costume,yellow,2.5,0.393522709608078,0.14677675068378448
dragon,yellow,2.75,0.4424554705619812,0.4534018337726593
finger,yellow,1.75,0.37395450472831726,0.25272271037101746
footprint,yellow,1.75,0.27806782722473145,0.1647975891828537
giraffe,yellow,6.25,0.3313242793083191,0.5196914672851562
handle,yellow,2.75,0.273360013961792,0.37285277247428894
hose,yellow,3.0,0.35687771439552307,0.26903778314590454
lip,yellow,1.75,0.4003528356552124,0.21444977819919586
necklace,yellow,3.0,0.3772296607494354,0.3968319296836853
outfit,yellow,3.25,0.38194525241851807,0.2912609577178955
paint,yellow,3.25,0.4378044307231903,0.3263450860977173
pig,yellow,1.5,0.4237905442714691,0.34140491485595703
pin,yellow,3.0,0.3808046877384186,0.30016380548477173
pond,yellow,1.75,0.3128318190574646,0.3790470361709595
sky,yellow,1.75,0.5083134770393372,0.43518492579460144
spot,yellow,2.75,0.4376843273639679,0.22705478966236115
train,yellow,3.5,0.36770668625831604,0.27314284443855286
bed,yellow,2.75,0.3689349293708801,-0.019876623526215553
barrel,yellow,2.75,0.2897203862667084,0.3253876566886902
boy,yellow,2.0,0.4239536225795746,0.11755556613206863
fireman,yellow,3.0,0.2810163199901581,0.012985932640731335
cupcake,yellow,4.0,0.3174112141132355,0.30656418204307556
shelf,yellow,3.5,0.29307499527931213,0.15722259879112244
tunnel,yellow,2.25,0.3197064697742462,0.2565028667449951
butterfly,yellow,3.25,0.34972673654556274,0.5427316427230835
curve,yellow,2.25,0.3894406259059906,0.3348815441131592
glass,yellow,2.75,0.41349732875823975,0.17801831662654877
hand,yellow,2.5,0.3917139768600464,0.2580133378505707
stick,yellow,3.0,0.4182790517807007,0.25265002250671387
submarine,yellow,2.25,0.32573261857032776,0.3796134889125824
track,yellow,2.5,0.32116830348968506,0.36759835481643677
tube,yellow,2.5,0.40457290410995483,0.2465469092130661
dinosaur,yellow,1.25,0.3689359426498413,0.49403002858161926
knight,yellow,1.6666666666666667,0.32316410541534424,0.40538477897644043
door,yellow,2.5,0.3406784236431122,0.16477549076080322
feather,yellow,2.75,0.39788657426834106,0.11228317022323608
guitar,yellow,2.5,0.36416739225387573,0.14128051698207855
hay,yellow,4.75,0.3457564115524292,0.2644590139389038
queen,yellow,2.25,0.3349965512752533,0.28554701805114746
ring,yellow,3.25,0.4087434411048889,0.2963245213031769
tail,yellow,2.75,0.422478049993515,0.4150392711162567
rain,yellow,1.75,0.41862788796424866,0.26339665055274963
shell,yellow,2.75,0.36186105012893677,0.3376968801021576
squash,yellow,3.5,0.3822861909866333,0.012811540625989437
tape,yellow,3.75,0.4335203170776367,0.17752733826637268
ticket,yellow,3.0,0.37301987409591675,0.14198614656925201
wing,yellow,2.25,0.3784044086933136,0.3791544437408447
head,yellow,3.0,0.4077349007129669,0.1505565345287323
hippo,yellow,1.0,0.3485381007194519,0.3101867139339447
mouth,yellow,1.5,0.34867987036705017,0.11136288940906525
hand,wet,3.0,0.4123721420764923,0.06677910685539246
curtain,wet,3.5,0.2962358891963959,0.05946052074432373
diaper,wet,4.0,0.4478228688240051,0.1558959037065506
kiss,wet,4.0,0.4228113293647766,-0.023669030517339706
lady,wet,2.75,0.35503697395324707,-0.10662317276000977
rain,wet,7.0,0.5767608880996704,0.034598708152770996
tea,wet,5.0,0.3911081552505493,0.1203605979681015
tummy,wet,3.0,0.28223511576652527,0.133439302444458
window,wet,3.0,0.2873173952102661,-0.10302966833114624
day,wet,3.0,0.40894973278045654,0.05123795568943024
sand,wet,3.75,0.48292893171310425,0.20918461680412292
house,wet,2.25,0.37115657329559326,-0.09197811037302017
shirt,wet,2.75,0.39214304089546204,0.13045422732830048
ball,wet,3.0,0.3685387969017029,0.007401005364954472
book,wet,2.0,0.3282031714916229,-0.07963185757398605
honey,wet,4.5,0.3805220127105713,0.10587362945079803
page,wet,2.0,0.15350328385829926,-0.08792543411254883
pal,wet,2.75,0.2906089723110199,0.0939469113945961
pillow,wet,2.0,0.44172510504722595,0.0862223282456398
shorts,wet,3.5,0.3570638597011566,0.17717072367668152
foot,wet,3.0,0.4255329966545105,0.10945463925600052
duck,wet,4.0,0.41227784752845764,-0.0821455866098404
grass,wet,4.0,0.4489576816558838,0.12302868068218231
hair,wet,3.5,0.43907445669174194,0.27943184971809387
shoe,wet,3.0,0.4284278452396393,0.0988306775689125
bear,wet,3.0,0.28983840346336365,-0.09946762025356293
chest,wet,2.75,0.31208616495132446,0.14377084374427795
dog,wet,3.25,0.3785228133201599,-0.07870391756296158
floor,wet,2.5,0.4291658103466034,0.1344953328371048
kid,wet,3.25,0.3144143223762512,0.07724595069885254
patch,wet,4.666666666666667,0.33848199248313904,0.004531391896307468
rag,wet,3.25,0.5011671185493469,0.3367813527584076
rug,wet,3.3333333333333335,0.3395874798297882,0.010556800290942192
top,wet,2.8,0.32378485798835754,-0.047347791492938995
towel,wet,4.5,0.4899931848049164,0.28456950187683105
toy,wet,2.5,0.2929621636867523,0.05480732023715973
water,wet,7.0,0.5186867713928223,0.15021857619285583
mouth,wet,5.0,0.40223199129104614,0.09453289955854416
baby,wet,3.5,0.3776721656322479,-0.03460748866200447
chimney,wet,3.25,0.28881722688674927,-0.1264384686946869
paper,wet,3.0,0.40667831897735596,0.15570703148841858
ride,wet,3.0,0.4195792078971863,-0.12214458733797073
stair,wet,2.25,0.3112042546272278,-0.06836139410734177
whale,wet,6.75,0.3059738576412201,-0.03292426839470863
wolf,wet,2.8,0.32698240876197815,-0.036681510508060455
sock,wet,4.5,0.36008280515670776,0.15778465569019318
barrette,wet,2.5,0.3705402612686157,0.2057580053806305
bird,wet,3.0,0.3167862296104431,-0.1244439110159874
cat,wet,3.3333333333333335,0.33474355936050415,-0.15375235676765442
dirt,wet,3.75,0.516011118888855,0.23795171082019806
table,wet,2.5,0.30662158131599426,0.012555446475744247
suit,wet,2.75,0.34675878286361694,0.11645155400037766
bucket,wet,3.5,0.4577033519744873,-0.05187426507472992
cup,wet,3.6,0.3620789647102356,0.006943033076822758
dress,wet,2.0,0.36001744866371155,0.08668328076601028
mail,wet,2.25,0.2636384665966034,0.13709679245948792
swing,wet,2.75,0.3265942633152008,0.02108132280409336
bottom,wet,2.5,0.3698260188102722,-0.015800215303897858
boy,wet,2.75,0.37321755290031433,0.03848579153418541
car,wet,3.25,0.36182647943496704,-0.03383775055408478
garage,wet,3.6666666666666665,0.4061301052570343,-0.08733145892620087
paw,wet,3.5,0.37444213032722473,0.20361723005771637
slide,wet,3.25,0.38178858160972595,-0.09873262792825699
soap,wet,3.5,0.3687138259410858,0.36556947231292725
glue,wet,5.333333333333333,0.41686713695526123,0.20209698379039764
battery,wet,2.0,0.30453768372535706,0.0777912512421608
game,wet,2.25,0.32759910821914673,-0.0899929478764534
hose,wet,3.0,0.44682586193084717,0.08703307807445526
spot,wet,3.6,0.3595483601093292,-0.17254814505577087
underwear,wet,2.75,0.424397349357605,0.2020481526851654
guy,wet,2.5,0.30204206705093384,-0.028363702818751335
head,wet,3.5,0.3723282217979431,0.06705253571271896
pee,wet,7.0,0.4220626652240753,0.042354896664619446
pile,wet,3.3333333333333335,0.38435474038124084,0.032212287187576294
tear,wet,5.666666666666667,0.3151589334011078,0.17764680087566376
earth,wet,3.5,0.39924684166908264,0.03810584917664528
finger,wet,4.5,0.3757492005825043,0.09474583715200424
leaf,wet,4.2,0.35384154319763184,-0.10938679426908493
mop,wet,4.5,0.4377564787864685,0.1572803258895874
pumpkin,wet,3.0,0.34453099966049194,0.017015645280480385
rake,wet,2.5,0.3410015106201172,0.3471668064594269
snow,wet,5.75,0.47236794233322144,0.04433302953839302
